date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:02:51	5758/5758	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Feb%202023%2023:33:02%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/img/virtuals/vr2.jpg	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/img/virtuals/vr2.jpg	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:02:52	6346/6346	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Feb%202023%2023:33:02%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/img/virtuals/vr3.jpg	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/img/virtuals/vr3.jpg	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:02:53	4721/4721	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Feb%202023%2023:33:02%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/img/virtuals/vr4.jpg	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/img/virtuals/vr4.jpg	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:02:54	7320/7320	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Feb%202023%2023:33:02%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/img/virtuals/vr5.jpg	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/img/virtuals/vr5.jpg	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:02:54	6070/6070	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Feb%202023%2023:32:28%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/img/virtuals/vr6.jpg	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/img/virtuals/vr6.jpg	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:02:55	8129/8129	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Feb%202023%2023:32:28%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/img/virtuals/vr7.jpg	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/img/virtuals/vr7.jpg	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:02:56	4914/4914	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Feb%202023%2023:32:28%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/img/virtuals/vr8.jpg	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/img/virtuals/vr8.jpg	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:02:57	6705/6705	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Feb%202023%2023:32:28%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/img/virtuals/vr9.jpg	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/img/virtuals/vr9.jpg	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:02:58	1170/1170	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2023:29:28%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/img/matchfixing/aris.png	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/img/matchfixing/aris.png	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:02:59	1205/1205	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2023:29:30%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/img/matchfixing/gs.png	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/img/matchfixing/gs.png	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:02:59	1590/1590	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2023:29:30%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/img/matchfixing/fujian.png	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/img/matchfixing/fujian.png	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:03:00	96279/96279	---MCZ	200	added ('OK')	text/html	date:Sun,%2031%20Dec%202023%2010:33:44%20GMT	https://pixner.net/sportsodds1/sportsbet/dashboard.html	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/dashboard.html	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:03:00	89503/89503	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2011%20Nov%202022%2013:25:02%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/js/jquery-3.6.0.min.js	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/js/jquery-3.6.0.min.js	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:03:00	80663/80663	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2031%20Dec%202023%2010:36:28%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/js/bootstrap.bundle.min.js	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:03:00	20216/20216	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2025%20Feb%202022%2017:20:44%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/js/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/js/jquery.magnific-popup.min.js	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:03:01	44342/44342	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2016%20Apr%202022%2001:14:02%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/js/owl.carousel.min.js	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/js/owl.carousel.min.js	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:03:01	2942/2942	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2008%20May%202016%2002:32:24%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/js/jquery.nice-select.min.js	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/js/jquery.nice-select.min.js	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:03:01	8155/8155	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2003%20Oct%202016%2022:29:14%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/js/wow.min.js	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/js/wow.min.js	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:03:02	255079/255079	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2014%20Dec%202022%2002:54:46%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/js/jquery-ui.min.js	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/js/jquery-ui.min.js	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:03:02	853/853	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2031%20Dec%202023%2003:55:50%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/js/api.js	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/js/api.js	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:03:03	5482/5482	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2006%20Feb%202023%2004:03:22%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/js/main.js	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/js/main.js	(from https://pixner.net/sportsodds1/sportsbet/index.html)
17:03:04	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Apr%202025%2012:03:04%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/css/owl.video.play.png	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/css/owl.video.play.png	(from https://pixner.net/sportsodds1/sportsbet/assets/css/owl.carousel.min.css)
17:03:05	40352/40352	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2003%20Feb%202023%2016:54:56%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/glyphter-font/fonts/Glyphter.eot	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/glyphter-font/fonts/Glyphter.eot	(from https://pixner.net/sportsodds1/sportsbet/assets/glyphter-font/css/Glyphter.css)
17:03:06	40352/40352	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2003%20Feb%202023%2016:54:56%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/glyphter-font/fonts/Glyphter.eot?	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/glyphter-font/fonts/Glyphterd41d.eot	(from https://pixner.net/sportsodds1/sportsbet/assets/glyphter-font/css/Glyphter.css)
17:03:07	26328/26328	---M--	200	added ('OK')	font/woff	date:Fri,%2003%20Feb%202023%2016:54:56%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/glyphter-font/fonts/Glyphter.woff	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/glyphter-font/fonts/Glyphter.woff	(from https://pixner.net/sportsodds1/sportsbet/assets/glyphter-font/css/Glyphter.css)
17:03:08	40184/40184	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2003%20Feb%202023%2016:54:56%20GMT	https://pixner.net/sportsodds1/sportsbet/assets/glyphter-font/fonts/Glyphter.ttf	C:/My%20Web%20Sites/newbett/pixner.net/sportsodds1/sportsbet/assets/glyphter-font/fonts/Glyphter.ttf	(from https://pixner.net/sportsodds1/sportsbet/assets/glyphter-font/css/Glyphter.css)
